# Spherical Bessel functions via up and down recursion
0.100000000000 7.271510996714e-21 -5.646698220813e+02
0.200000000000 7.441172528051e-18 -1.371593364500e-01
0.300000000000 4.286292970560e-16 3.908255790907e-04
0.400000000000 7.599905487801e-15 -3.662896398665e-04
0.500000000000 7.064123963662e-14 -2.153572674324e-05
0.600000000000 4.363466946970e-13 3.815484341554e-06
0.700000000000 2.032690813659e-12 -7.701172349953e-07
0.800000000000 7.701462808418e-12 -3.546635072842e-07
0.900000000000 2.491675128449e-11 2.769320684278e-08
1.000000000000 7.116552640047e-11 4.001014853346e-08
1.100000000000 1.837426794263e-10 5.860302284126e-09
1.200000000000 4.364345826223e-10 -4.876726162339e-09
1.300000000000 9.664368164625e-10 -1.533026703125e-09
1.400000000000 2.015872411662e-09 2.260300546156e-09
1.500000000000 3.993440699484e-09 3.449675234300e-09
1.600000000000 7.563022131425e-09 7.336672749299e-09
1.700000000000 1.376747420141e-08 1.372920403310e-08
1.800000000000 2.419735543954e-08 2.419953470229e-08
1.900000000000 4.121588066444e-08 4.128500793822e-08
2.000000000000 6.825300864975e-08 6.834199102436e-08
2.100000000000 1.101831559004e-07 1.101868597919e-07
2.200000000000 1.738025761244e-07 1.738001158513e-07
2.300000000000 2.684238995677e-07 2.684388372317e-07
2.400000000000 4.066066422523e-07 4.066091553403e-07
2.500000000000 6.050436229639e-07 6.050455909407e-07
2.600000000000 8.856241150972e-07 8.856258411997e-07
2.700000000000 1.276695160530e-06 1.276698377607e-06
2.800000000000 1.814542733631e-06 1.814542831959e-06
2.900000000000 2.545114317201e-06 2.545113721273e-06
3.000000000000 3.526003893175e-06 3.526002897773e-06
3.100000000000 4.828719317715e-06 4.828719593998e-06
3.200000000000 6.541250506097e-06 6.541250770453e-06
3.300000000000 8.770954766466e-06 8.770954839112e-06
3.400000000000 1.164777296879e-05 1.164777266183e-05
3.500000000000 1.532778699940e-05 1.532778723723e-05
3.600000000000 1.999712512398e-05 1.999712513428e-05
3.700000000000 2.587621746329e-05 2.587621748157e-05
3.800000000000 3.322439878664e-05 3.322439880174e-05
3.900000000000 4.234485026902e-05 4.234485021000e-05
4.000000000000 5.358986576863e-05 5.358986580451e-05
4.100000000000 6.736642160562e-05 6.736642166344e-05
4.200000000000 8.414202181097e-05 8.414202185061e-05
4.300000000000 1.044507834309e-04 1.044507834213e-04
4.400000000000 1.288997187895e-04 1.288997187805e-04
4.500000000000 1.581751637146e-04 1.581751637157e-04
4.600000000000 1.930492927115e-04 1.930492927181e-04
4.700000000000 2.343866540299e-04 2.343866540278e-04
4.800000000000 2.831506496140e-04 2.831506496187e-04
4.900000000000 3.404098771809e-04 3.404098771836e-04
5.000000000000 4.073442442495e-04 4.073442442525e-04
5.100000000000 4.852507569730e-04 4.852507569735e-04
5.200000000000 5.755488802379e-04 5.755488802353e-04
5.300000000000 6.797853598140e-04 6.797853598176e-04
5.400000000000 7.996383925006e-04 7.996383924974e-04
5.500000000000 9.369210263386e-04 9.369210263375e-04
5.600000000000 1.093583670176e-03 1.093583670177e-03
5.700000000000 1.271715590294e-03 1.271715590293e-03
5.800000000000 1.473545271542e-03 1.473545271540e-03
5.900000000000 1.701439521584e-03 1.701439521583e-03
6.000000000000 1.957901199507e-03 1.957901199506e-03
6.100000000000 2.245565454314e-03 2.245565454314e-03
6.200000000000 2.567194364665e-03 2.567194364665e-03
6.300000000000 2.925669878837e-03 2.925669878837e-03
6.400000000000 3.323984963150e-03 3.323984963150e-03
6.500000000000 3.765232878114e-03 3.765232878114e-03
6.600000000000 4.252594514290e-03 4.252594514289e-03
6.700000000000 4.789323734271e-03 4.789323734271e-03
6.800000000000 5.378730683229e-03 5.378730683229e-03
6.900000000000 6.024163048075e-03 6.024163048075e-03
7.000000000000 6.728985264346e-03 6.728985264346e-03
7.100000000000 7.496555690336e-03 7.496555690336e-03
7.200000000000 8.330201789584e-03 8.330201789584e-03
7.300000000000 9.233193385498e-03 9.233193385498e-03
7.400000000000 1.020871407538e-02 1.020871407538e-02
7.500000000000 1.125983091529e-02 1.125983091529e-02
7.600000000000 1.238946251180e-02 1.238946251180e-02
7.700000000000 1.360034568149e-02 1.360034568149e-02
7.800000000000 1.489500086374e-02 1.489500086374e-02
7.900000000000 1.627569649707e-02 1.627569649707e-02
8.000000000000 1.774441259272e-02 1.774441259272e-02
8.100000000000 1.930280376270e-02 1.930280376270e-02
8.200000000000 2.095216198101e-02 2.095216198101e-02
8.300000000000 2.269337937751e-02 2.269337937751e-02
8.400000000000 2.452691138233e-02 2.452691138233e-02
8.500000000000 2.645274055589e-02 2.645274055589e-02
8.600000000000 2.847034145368e-02 2.847034145368e-02
8.700000000000 3.057864688724e-02 3.057864688724e-02
8.800000000000 3.277601595187e-02 3.277601595187e-02
8.900000000000 3.506020419776e-02 3.506020419776e-02
9.000000000000 3.742833632431e-02 3.742833632431e-02
9.100000000000 3.987688177689e-02 3.987688177689e-02
9.200000000000 4.240163362156e-02 4.240163362156e-02
9.300000000000 4.499769106523e-02 4.499769106523e-02
9.400000000000 4.765944597760e-02 4.765944597760e-02
9.500000000000 5.038057375584e-02 5.038057375584e-02
9.600000000000 5.315402885351e-02 5.315402885351e-02
9.700000000000 5.597204527253e-02 5.597204527253e-02
9.800000000000 5.882614228962e-02 5.882614228962e-02
9.900000000000 6.170713565825e-02 6.170713565825e-02
10.000000000000 6.460515449256e-02 6.460515449256e-02
10.100000000000 6.750966400209e-02 6.750966400209e-02
10.200000000000 7.040949420471e-02 7.040949420471e-02
10.300000000000 7.329287470154e-02 7.329287470154e-02
10.400000000000 7.614747555021e-02 7.614747555021e-02
10.500000000000 7.896045422394e-02 7.896045422394e-02
10.600000000000 8.171850859239e-02 8.171850859239e-02
10.700000000000 8.440793580712e-02 8.440793580712e-02
10.800000000000 8.701469692048e-02 8.701469692048e-02
10.900000000000 8.952448701133e-02 8.952448701133e-02
11.000000000000 9.192281053576e-02 9.192281053576e-02
11.100000000000 9.419506156565e-02 9.419506156565e-02
11.200000000000 9.632660852330e-02 9.632660852330e-02
11.300000000000 9.830288296681e-02 9.830288296681e-02
11.400000000000 1.001094719294e-01 1.001094719294e-01
11.500000000000 1.017322132662e-01 1.017322132662e-01
11.600000000000 1.031572934149e-01 1.031572934149e-01
11.700000000000 1.043713469351e-01 1.043713469351e-01
11.800000000000 1.053615571474e-01 1.053615571474e-01
11.900000000000 1.061157571640e-01 1.061157571640e-01
12.000000000000 1.066225305655e-01 1.066225305655e-01
12.100000000000 1.068713109583e-01 1.068713109583e-01
12.200000000000 1.068524796238e-01 1.068524796238e-01
12.300000000000 1.065574604581e-01 1.065574604581e-01
12.400000000000 1.059788113939e-01 1.059788113939e-01
12.500000000000 1.051103114928e-01 1.051103114928e-01
12.600000000000 1.039470429046e-01 1.039470429046e-01
12.700000000000 1.024854669007e-01 1.024854669007e-01
12.800000000000 1.007234932094e-01 1.007234932094e-01
12.900000000000 9.866054190776e-02 9.866054190776e-02
13.000000000000 9.629759715657e-02 9.629759715657e-02
13.100000000000 9.363725210913e-02 9.363725210913e-02
13.200000000000 9.068374436865e-02 9.068374436865e-02
13.300000000000 8.744298142579e-02 8.744298142579e-02
13.400000000000 8.392255556754e-02 8.392255556754e-02
13.500000000000 8.013174781556e-02 8.013174781556e-02
13.600000000000 7.608152052455e-02 7.608152052455e-02
13.700000000000 7.178449834872e-02 7.178449834872e-02
13.800000000000 6.725493736665e-02 6.725493736665e-02
13.900000000000 6.250868224133e-02 6.250868224133e-02
14.000000000000 5.756311138156e-02 5.756311138156e-02
14.100000000000 5.243707016410e-02 5.243707016410e-02
14.200000000000 4.715079236996e-02 4.715079236996e-02
14.300000000000 4.172581008460e-02 4.172581008460e-02
14.400000000000 3.618485240839e-02 3.618485240839e-02
14.500000000000 3.055173341955e-02 3.055173341955e-02
14.600000000000 2.485122992736e-02 2.485122992736e-02
14.700000000000 1.910894964656e-02 1.910894964656e-02
14.800000000000 1.335119051413e-02 1.335119051413e-02
14.900000000000 7.604791957001e-03 7.604791957001e-03
15.000000000000 1.896979001090e-03 1.896979001090e-03
15.100000000000 -3.744799810030e-03 -3.744799810030e-03
15.200000000000 -9.293039647793e-03 -9.293039647793e-03
15.300000000000 -1.472035067876e-02 -1.472035067876e-02
15.400000000000 -1.999963223135e-02 -1.999963223135e-02
15.500000000000 -2.510424863938e-02 -2.510424863938e-02
15.600000000000 -3.000820551212e-02 -3.000820551212e-02
15.700000000000 -3.468632514962e-02 -3.468632514962e-02
15.800000000000 -3.911441980056e-02 -3.911441980056e-02
15.900000000000 -4.326946144838e-02 -4.326946144838e-02
16.000000000000 -4.712974681063e-02 -4.712974681063e-02
16.100000000000 -5.067505624589e-02 -5.067505624589e-02
16.200000000000 -5.388680528287e-02 -5.388680528287e-02
16.300000000000 -5.674818751762e-02 -5.674818751762e-02
16.400000000000 -5.924430766645e-02 -5.924430766645e-02
16.500000000000 -6.136230361444e-02 -6.136230361444e-02
16.600000000000 -6.309145636261e-02 -6.309145636261e-02
16.700000000000 -6.442328684937e-02 -6.442328684937e-02
16.800000000000 -6.535163870444e-02 -6.535163870444e-02
16.900000000000 -6.587274608508e-02 -6.587274608508e-02
17.000000000000 -6.598528584466e-02 -6.598528584466e-02
17.100000000000 -6.569041339153e-02 -6.569041339153e-02
17.200000000000 -6.499178171126e-02 -6.499178171126e-02
17.300000000000 -6.389554314687e-02 -6.389554314687e-02
17.400000000000 -6.241033365800e-02 -6.241033365800e-02
17.500000000000 -6.054723941178e-02 -6.054723941178e-02
17.600000000000 -5.831974569181e-02 -5.831974569181e-02
17.700000000000 -5.574366824944e-02 -5.574366824944e-02
17.800000000000 -5.283706735890e-02 -5.283706735890e-02
17.900000000000 -4.962014497631e-02 -4.962014497631e-02
18.000000000000 -4.611512553980e-02 -4.611512553980e-02
18.100000000000 -4.234612108272e-02 -4.234612108272e-02
18.200000000000 -3.833898146346e-02 -3.833898146346e-02
18.300000000000 -3.412113064269e-02 -3.412113064269e-02
18.400000000000 -2.972139005999e-02 -2.972139005999e-02
18.500000000000 -2.516979027654e-02 -2.516979027654e-02
18.600000000000 -2.049737215784e-02 -2.049737215784e-02
18.700000000000 -1.573597896788e-02 -1.573597896788e-02
18.800000000000 -1.091804083535e-02 -1.091804083535e-02
